"Basic","Basic_solved","Hidden","Candidates","Xwing","Solved","Start_overs","Elapsed_time","Max_count","Difficulty_Level","Board"
18,41,0,0,0,81,0,0.4197351932525635,50,2,"[[0| 0| 5| 2| 0| 6| 0| 0| 7]| [9| 0| 4| 1| 7| 0| 0| 8| 0]| [0| 3| 7| 0| 0| 0| 0| 4| 0]| [0| 7| 0| 0| 9| 0| 0| 2| 6]| [3| 0| 0| 6| 1| 0| 7| 0| 0]| [0| 4| 2| 5| 0| 0| 0| 9| 3]| [8| 0| 0| 0| 3| 5| 0| 0| 2]| [4| 0| 6| 9| 0| 1| 0| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 9]]"
18,45,0,0,0,81,1,0.8108565807342529,50,2,"[[2| 4| 7| 0| 0| 0| 0| 0| 0]| [0| 5| 0| 0| 0| 4| 0| 0| 7]| [3| 0| 9| 2| 0| 0| 8| 4| 0]| [0| 0| 8| 0| 4| 7| 0| 3| 0]| [0| 1| 4| 0| 0| 0| 7| 9| 0]| [7| 0| 0| 0| 5| 8| 0| 1| 0]| [0| 0| 0| 5| 0| 0| 3| 0| 0]| [0| 3| 0| 7| 6| 0| 4| 0| 0]| [9| 0| 0| 4| 8| 3| 2| 0| 0]]"
12,40,0,0,0,81,0,0.41928935050964355,50,2,"[[0| 6| 9| 3| 0| 0| 0| 0| 0]| [0| 0| 5| 0| 0| 8| 7| 6| 9]| [8| 0| 0| 0| 9| 0| 0| 0| 0]| [0| 0| 0| 2| 5| 0| 1| 7| 0]| [9| 0| 2| 7| 0| 4| 6| 3| 0]| [0| 5| 0| 1| 0| 0| 0| 0| 0]| [2| 9| 0| 0| 0| 0| 4| 8| 0]| [0| 0| 7| 9| 3| 0| 5| 0| 0]| [5| 0| 1| 0| 0| 6| 2| 0| 0]]"
12,40,0,0,0,81,13,5.899829864501953,50,2,"[[3| 0| 0| 0| 7| 0| 0| 8| 0]| [6| 1| 0| 0| 5| 4| 3| 0| 0]| [0| 4| 0| 0| 0| 0| 0| 5| 0]| [5| 0| 0| 0| 2| 0| 1| 0| 0]| [7| 2| 0| 0| 0| 3| 4| 0| 0]| [9| 0| 0| 4| 0| 7| 0| 6| 5]| [4| 0| 6| 0| 0| 0| 0| 0| 9]| [1| 9| 0| 0| 4| 5| 8| 0| 0]| [8| 3| 5| 6| 0| 0| 0| 0| 0]]"
11,41,0,0,0,81,2,1.1503369808197021,50,2,"[[5| 0| 2| 0| 4| 7| 0| 0| 0]| [0| 0| 3| 0| 0| 9| 4| 0| 2]| [0| 0| 0| 2| 0| 0| 0| 1| 6]| [2| 0| 7| 0| 0| 0| 5| 0| 0]| [0| 0| 0| 7| 2| 0| 8| 9| 4]| [6| 0| 8| 0| 1| 0| 0| 2| 7]| [1| 0| 0| 6| 0| 0| 0| 0| 9]| [0| 0| 0| 9| 0| 2| 0| 0| 0]| [0| 2| 5| 0| 7| 0| 6| 3| 0]]"
15,40,0,0,0,81,2,1.219560146331787,50,2,"[[0| 0| 0| 7| 0| 1| 0| 0| 9]| [0| 0| 7| 0| 0| 8| 1| 0| 3]| [0| 0| 0| 0| 3| 2| 0| 5| 0]| [0| 0| 0| 1| 0| 0| 0| 2| 0]| [0| 0| 1| 3| 7| 9| 0| 4| 0]| [9| 8| 6| 0| 0| 4| 0| 7| 0]| [3| 4| 0| 9| 2| 0| 0| 0| 0]| [6| 9| 2| 0| 0| 5| 0| 0| 4]| [1| 0| 5| 4| 0| 0| 0| 0| 0]]"
12,43,0,0,0,81,2,1.3200101852416992,50,2,"[[2| 0| 0| 0| 0| 6| 9| 0| 5]| [9| 0| 3| 0| 4| 1| 0| 7| 0]| [0| 0| 0| 5| 0| 2| 1| 0| 3]| [1| 0| 9| 0| 3| 0| 4| 2| 8]| [0| 0| 4| 6| 0| 0| 5| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 7]| [0| 4| 0| 2| 5| 0| 0| 0| 9]| [8| 0| 0| 0| 0| 0| 0| 3| 4]| [0| 9| 1| 0| 0| 0| 0| 5| 2]]"
11,42,0,0,0,81,0,0.42049431800842285,50,2,"[[4| 0| 5| 6| 9| 0| 0| 0| 0]| [0| 9| 2| 0| 3| 7| 6| 5| 0]| [0| 8| 0| 0| 0| 0| 0| 0| 9]| [0| 5| 0| 0| 7| 1| 8| 0| 3]| [0| 0| 0| 0| 0| 0| 0| 0| 4]| [8| 7| 6| 3| 0| 0| 9| 0| 1]| [0| 0| 1| 2| 0| 0| 0| 8| 0]| [0| 0| 9| 0| 0| 0| 0| 0| 6]| [5| 0| 8| 0| 0| 4| 3| 9| 0]]"
13,44,0,0,0,81,7,3.2375097274780273,50,2,"[[6| 0| 4| 0| 0| 0| 0| 0| 0]| [0| 2| 7| 6| 0| 0| 0| 0| 4]| [0| 3| 5| 7| 0| 0| 9| 6| 0]| [7| 0| 2| 0| 5| 6| 4| 8| 0]| [5| 1| 0| 8| 0| 0| 2| 0| 7]| [8| 0| 0| 2| 0| 7| 6| 0| 0]| [2| 0| 0| 5| 6| 0| 3| 0| 0]| [0| 5| 0| 0| 0| 3| 0| 0| 0]| [0| 0| 0| 0| 0| 0| 7| 0| 8]]"
14,43,0,0,0,81,2,1.22802734375,50,2,"[[0| 0| 0| 7| 4| 0| 0| 3| 0]| [0| 0| 0| 0| 0| 6| 7| 5| 0]| [0| 8| 0| 0| 0| 0| 2| 0| 1]| [0| 7| 3| 0| 8| 0| 1| 0| 2]| [0| 2| 5| 0| 0| 0| 0| 0| 0]| [0| 0| 0| 2| 0| 7| 0| 0| 6]| [2| 0| 4| 6| 7| 0| 0| 1| 5]| [0| 0| 6| 9| 0| 3| 0| 2| 0]| [1| 3| 8| 4| 0| 0| 6| 0| 0]]"
16,44,0,0,0,81,34,14.287508249282837,50,2,"[[2| 6| 8| 4| 0| 0| 1| 0| 0]| [9| 0| 0| 2| 0| 8| 0| 0| 0]| [5| 0| 0| 0| 0| 0| 6| 0| 0]| [0| 0| 0| 0| 2| 7| 3| 0| 0]| [0| 0| 0| 0| 0| 0| 8| 0| 0]| [4| 9| 3| 0| 8| 0| 2| 6| 0]| [0| 0| 1| 9| 0| 2| 4| 8| 0]| [8| 0| 0| 0| 0| 0| 7| 3| 2]| [6| 7| 0| 8| 0| 3| 0| 0| 1]]"
12,42,0,0,0,81,7,3.647883176803589,50,2,"[[0| 9| 0| 2| 3| 6| 0| 0| 0]| [7| 0| 0| 0| 8| 9| 0| 0| 5]| [0| 0| 0| 0| 0| 0| 8| 0| 0]| [0| 0| 8| 3| 6| 0| 0| 2| 7]| [0| 0| 0| 8| 0| 0| 6| 0| 3]| [0| 5| 0| 9| 0| 2| 4| 0| 0]| [4| 0| 7| 0| 0| 8| 2| 1| 0]| [2| 1| 0| 0| 9| 0| 5| 4| 0]| [0| 0| 9| 1| 2| 0| 0| 0| 0]]"
11,42,0,0,0,81,5,2.8203587532043457,50,2,"[[0| 0| 0| 0| 0| 0| 6| 1| 4]| [0| 0| 7| 3| 0| 6| 0| 0| 5]| [1| 5| 0| 2| 0| 4| 0| 0| 0]| [0| 0| 0| 4| 0| 7| 0| 0| 0]| [0| 3| 9| 0| 0| 0| 0| 0| 0]| [7| 0| 4| 8| 3| 0| 0| 5| 0]| [5| 6| 3| 0| 0| 0| 2| 0| 9]| [4| 0| 1| 0| 0| 8| 0| 0| 7]| [0| 0| 8| 5| 0| 3| 4| 0| 1]]"
11,44,0,0,0,81,2,1.233851671218872,50,2,"[[0| 0| 6| 0| 9| 1| 0| 8| 4]| [5| 0| 1| 0| 3| 0| 0| 0| 0]| [0| 8| 0| 7| 6| 4| 0| 5| 0]| [0| 0| 8| 0| 0| 0| 3| 0| 2]| [0| 0| 2| 0| 7| 3| 0| 0| 0]| [4| 0| 3| 0| 0| 2| 0| 7| 9]| [1| 6| 0| 0| 2| 0| 9| 0| 0]| [0| 0| 0| 9| 0| 6| 8| 0| 0]| [0| 0| 0| 3| 0| 5| 0| 2| 0]]"
13,45,0,0,0,81,1,0.7282741069793701,50,2,"[[6| 0| 0| 1| 4| 0| 0| 0| 2]| [0| 0| 0| 5| 0| 2| 7| 0| 9]| [0| 1| 2| 0| 0| 7| 4| 0| 0]| [7| 5| 4| 3| 1| 0| 6| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 9| 0]| [0| 0| 0| 0| 0| 4| 3| 0| 5]| [0| 7| 0| 0| 3| 6| 0| 4| 0]| [8| 4| 0| 0| 0| 0| 0| 0| 3]| [3| 2| 1| 4| 9| 0| 0| 0| 0]]"
18,45,0,0,0,81,0,0.4380011558532715,50,2,"[[0| 0| 0| 1| 7| 2| 3| 4| 0]| [1| 7| 0| 8| 9| 4| 6| 0| 0]| [2| 0| 0| 0| 0| 0| 8| 7| 1]| [7| 0| 0| 2| 1| 0| 0| 0| 0]| [8| 0| 0| 0| 4| 0| 0| 6| 0]| [4| 3| 0| 0| 0| 0| 7| 9| 0]| [0| 0| 8| 0| 2| 1| 4| 3| 0]| [0| 0| 0| 0| 3| 0| 0| 0| 0]| [0| 0| 0| 7| 5| 0| 0| 1| 0]]"
13,41,0,0,0,81,0,0.3799746036529541,50,2,"[[0| 0| 7| 4| 0| 0| 0| 0| 0]| [8| 0| 3| 0| 0| 0| 0| 0| 0]| [4| 0| 0| 8| 0| 2| 1| 9| 7]| [0| 3| 9| 5| 8| 0| 7| 0| 0]| [1| 0| 0| 6| 0| 0| 0| 0| 2]| [0| 5| 0| 0| 0| 0| 0| 0| 9]| [6| 0| 2| 0| 0| 0| 4| 0| 0]| [3| 4| 0| 7| 6| 0| 0| 0| 0]| [5| 9| 8| 1| 0| 0| 3| 7| 6]]"
12,42,0,0,0,81,3,1.634702205657959,50,2,"[[2| 0| 1| 0| 0| 0| 5| 9| 3]| [0| 0| 0| 0| 0| 9| 7| 0| 0]| [0| 7| 0| 3| 1| 5| 0| 0| 2]| [5| 9| 0| 4| 8| 0| 0| 0| 0]| [0| 0| 0| 0| 0| 3| 0| 0| 0]| [7| 8| 0| 0| 0| 0| 6| 0| 0]| [4| 0| 0| 0| 2| 0| 8| 0| 6]| [0| 6| 0| 7| 3| 0| 0| 2| 0]| [9| 2| 7| 0| 0| 0| 3| 4| 1]]"
13,43,0,0,0,81,1,0.7750492095947266,50,2,"[[0| 0| 4| 0| 0| 7| 5| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [5| 0| 2| 8| 3| 0| 9| 0| 7]| [4| 5| 0| 0| 8| 2| 0| 0| 0]| [0| 0| 6| 4| 0| 0| 0| 9| 0]| [8| 0| 9| 0| 1| 6| 2| 3| 0]| [0| 2| 5| 0| 0| 0| 7| 0| 9]| [0| 8| 0| 7| 5| 0| 0| 0| 2]| [0| 0| 7| 0| 2| 8| 6| 0| 0]]"
20,44,0,0,0,81,7,3.194902181625366,50,2,"[[0| 1| 2| 0| 0| 8| 0| 4| 5]| [8| 0| 3| 0| 0| 0| 0| 9| 7]| [0| 0| 0| 0| 0| 7| 1| 3| 0]| [0| 0| 0| 0| 0| 5| 8| 0| 9]| [1| 0| 9| 4| 8| 0| 0| 0| 0]| [0| 0| 0| 7| 0| 0| 0| 2| 0]| [0| 9| 0| 0| 2| 0| 5| 8| 0]| [4| 2| 8| 0| 7| 0| 0| 1| 0]| [0| 0| 0| 0| 4| 0| 7| 6| 2]]"
16,44,0,0,0,81,9,3.935154914855957,50,2,"[[2| 0| 3| 6| 8| 5| 0| 7| 0]| [8| 0| 0| 0| 2| 0| 0| 1| 0]| [4| 5| 0| 0| 1| 0| 8| 0| 2]| [0| 0| 0| 5| 6| 0| 1| 3| 0]| [0| 0| 8| 0| 0| 0| 0| 0| 0]| [1| 0| 0| 8| 0| 4| 2| 9| 0]| [0| 0| 1| 0| 9| 6| 7| 0| 0]| [9| 0| 0| 3| 0| 0| 0| 0| 1]| [3| 0| 6| 0| 0| 0| 0| 8| 0]]"
13,41,0,0,0,81,2,1.4722857475280762,50,2,"[[4| 2| 0| 0| 7| 0| 0| 0| 0]| [0| 6| 7| 0| 0| 0| 0| 0| 3]| [0| 8| 0| 9| 0| 0| 0| 0| 0]| [0| 0| 0| 5| 9| 6| 0| 8| 0]| [0| 5| 0| 7| 8| 4| 0| 0| 0]| [9| 0| 0| 3| 0| 1| 0| 7| 0]| [2| 0| 0| 8| 4| 0| 0| 0| 1]| [5| 7| 0| 0| 3| 0| 6| 0| 0]| [0| 3| 4| 6| 0| 7| 9| 5| 0]]"
11,44,0,0,0,81,0,0.5575387477874756,50,2,"[[0| 6| 1| 0| 4| 0| 7| 0| 0]| [0| 9| 0| 0| 8| 6| 2| 0| 0]| [0| 0| 0| 3| 5| 0| 8| 0| 0]| [0| 0| 3| 5| 9| 8| 0| 4| 0]| [0| 8| 0| 0| 0| 0| 3| 0| 0]| [4| 0| 0| 0| 7| 3| 5| 0| 0]| [0| 0| 0| 9| 0| 0| 0| 8| 3]| [9| 0| 8| 0| 0| 4| 1| 0| 0]| [1| 7| 4| 8| 0| 0| 0| 2| 0]]"
8,44,0,0,0,81,6,3.150080442428589,50,2,"[[0| 0| 0| 0| 6| 0| 5| 0| 0]| [0| 8| 1| 0| 0| 0| 0| 0| 0]| [0| 2| 6| 0| 1| 8| 4| 9| 0]| [3| 0| 0| 0| 0| 0| 0| 0| 5]| [0| 0| 2| 6| 5| 7| 9| 0| 1]| [9| 1| 5| 2| 4| 0| 0| 0| 0]| [6| 0| 0| 0| 0| 9| 1| 2| 4]| [0| 0| 0| 0| 0| 0| 0| 5| 0]| [0| 0| 9| 4| 2| 0| 3| 0| 6]]"
10,42,0,0,0,81,1,0.8102247714996338,50,2,"[[4| 5| 2| 9| 1| 0| 0| 0| 6]| [1| 0| 6| 4| 8| 3| 0| 7| 0]| [8| 0| 7| 6| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 0| 0| 8| 3| 1]| [0| 0| 3| 0| 0| 0| 0| 0| 0]| [6| 0| 0| 0| 4| 0| 0| 0| 0]| [3| 6| 8| 0| 7| 0| 2| 1| 0]| [7| 0| 0| 0| 0| 0| 4| 0| 8]| [0| 4| 5| 1| 0| 0| 0| 6| 0]]"
10,45,0,0,0,81,2,1.209726095199585,50,2,"[[8| 0| 5| 0| 0| 4| 0| 0| 0]| [9| 3| 0| 0| 6| 0| 5| 4| 0]| [0| 0| 6| 0| 5| 0| 1| 0| 9]| [0| 0| 0| 0| 0| 0| 0| 0| 7]| [0| 6| 0| 7| 0| 9| 3| 2| 0]| [5| 8| 0| 3| 1| 2| 0| 9| 0]| [3| 0| 8| 4| 2| 0| 9| 0| 0]| [0| 0| 0| 0| 0| 1| 0| 0| 0]| [0| 0| 2| 9| 0| 8| 0| 0| 6]]"
9,41,0,0,0,81,9,4.750004291534424,50,2,"[[0| 4| 3| 5| 0| 2| 0| 0| 0]| [9| 0| 6| 0| 0| 7| 8| 5| 0]| [0| 0| 0| 0| 0| 0| 4| 2| 7]| [8| 1| 2| 0| 0| 5| 0| 0| 0]| [3| 0| 7| 4| 0| 6| 2| 0| 0]| [0| 0| 0| 0| 0| 0| 3| 7| 0]| [0| 0| 4| 0| 0| 0| 5| 0| 0]| [0| 0| 1| 3| 9| 0| 6| 0| 0]| [6| 0| 0| 2| 5| 4| 0| 0| 8]]"
8,43,0,0,0,81,0,0.41155385971069336,50,2,"[[0| 0| 1| 5| 0| 0| 0| 0| 0]| [0| 2| 8| 1| 0| 7| 3| 0| 0]| [0| 3| 7| 8| 0| 2| 1| 0| 9]| [4| 6| 0| 0| 8| 0| 0| 0| 0]| [0| 1| 0| 2| 0| 0| 0| 5| 8]| [0| 0| 5| 0| 0| 1| 0| 2| 0]| [0| 0| 9| 0| 5| 0| 0| 8| 1]| [0| 8| 0| 6| 2| 9| 0| 0| 0]| [3| 5| 0| 0| 0| 0| 0| 0| 4]]"
6,43,0,0,0,81,3,1.6486835479736328,50,2,"[[0| 0| 3| 0| 0| 8| 9| 0| 4]| [0| 6| 0| 0| 0| 0| 0| 7| 0]| [0| 4| 0| 0| 5| 2| 0| 0| 0]| [6| 8| 7| 3| 0| 0| 0| 5| 0]| [0| 0| 4| 8| 9| 7| 0| 0| 0]| [2| 3| 0| 0| 4| 0| 0| 0| 7]| [0| 0| 5| 1| 0| 0| 0| 4| 6]| [0| 9| 0| 0| 0| 0| 1| 8| 5]| [0| 1| 8| 4| 0| 0| 3| 0| 0]]"
8,44,0,0,0,81,9,4.883357524871826,50,2,"[[0| 6| 0| 3| 0| 0| 8| 7| 0]| [0| 1| 0| 0| 6| 0| 3| 9| 0]| [0| 0| 3| 1| 7| 0| 0| 0| 6]| [0| 0| 5| 7| 1| 0| 6| 8| 0]| [0| 0| 0| 4| 9| 0| 0| 5| 0]| [0| 2| 6| 5| 0| 0| 0| 4| 0]| [0| 0| 0| 0| 0| 0| 0| 1| 0]| [0| 5| 7| 0| 0| 0| 9| 3| 0]| [9| 4| 1| 8| 0| 5| 0| 0| 0]]"
5,45,0,0,0,81,7,5.101619482040405,50,2,"[[0| 0| 0| 3| 0| 0| 5| 9| 7]| [5| 7| 8| 0| 9| 0| 3| 1| 0]| [0| 9| 0| 1| 0| 0| 8| 0| 0]| [0| 0| 7| 0| 6| 0| 0| 0| 2]| [0| 1| 0| 9| 0| 0| 0| 0| 8]| [0| 2| 9| 7| 0| 4| 1| 6| 0]| [0| 0| 0| 0| 1| 2| 6| 5| 0]| [0| 0| 2| 0| 0| 0| 7| 0| 0]| [0| 5| 0| 0| 0| 7| 0| 0| 1]]"
9,43,0,0,0,81,10,5.474905252456665,50,2,"[[0| 0| 1| 0| 0| 0| 0| 8| 0]| [0| 8| 0| 0| 0| 0| 1| 0| 9]| [0| 0| 2| 0| 0| 0| 6| 5| 3]| [0| 3| 8| 2| 0| 6| 7| 0| 0]| [0| 0| 4| 0| 5| 0| 0| 0| 1]| [0| 1| 0| 0| 9| 0| 0| 0| 0]| [0| 2| 0| 0| 0| 5| 0| 7| 0]| [0| 0| 9| 4| 3| 2| 5| 0| 6]| [4| 5| 0| 9| 0| 1| 8| 0| 2]]"
8,45,0,0,0,81,0,0.42510414123535156,50,2,"[[8| 0| 3| 0| 9| 5| 0| 1| 0]| [0| 0| 4| 8| 1| 6| 0| 5| 0]| [0| 0| 6| 3| 0| 0| 0| 9| 0]| [0| 0| 1| 7| 0| 0| 0| 0| 5]| [0| 0| 0| 0| 0| 0| 0| 0| 6]| [0| 0| 0| 1| 0| 4| 0| 3| 7]| [9| 0| 0| 0| 5| 0| 3| 0| 2]| [0| 8| 0| 0| 2| 0| 0| 0| 0]| [3| 4| 0| 0| 0| 0| 5| 8| 9]]"
5,42,0,0,0,81,1,0.6950759887695312,50,2,"[[6| 0| 0| 0| 0| 7| 0| 4| 0]| [7| 8| 0| 2| 0| 0| 9| 0| 0]| [4| 3| 0| 0| 0| 9| 5| 0| 0]| [9| 0| 0| 0| 5| 0| 4| 0| 2]| [2| 0| 3| 9| 1| 4| 0| 0| 0]| [0| 4| 0| 8| 3| 0| 0| 0| 6]| [0| 5| 0| 0| 0| 0| 6| 0| 7]| [0| 0| 0| 0| 2| 0| 8| 1| 9]| [0| 0| 9| 0| 0| 8| 0| 5| 0]]"
8,43,0,0,0,81,4,1.9198782444000244,50,2,"[[0| 9| 0| 0| 1| 0| 0| 7| 0]| [0| 6| 0| 0| 0| 0| 2| 9| 4]| [0| 3| 0| 0| 0| 0| 0| 1| 0]| [7| 0| 0| 2| 0| 0| 1| 6| 0]| [0| 0| 0| 0| 0| 0| 0| 2| 9]| [1| 2| 0| 4| 0| 0| 8| 0| 7]| [4| 0| 8| 7| 0| 5| 0| 3| 0]| [9| 5| 0| 6| 3| 0| 0| 0| 0]| [3| 7| 0| 1| 9| 0| 0| 8| 0]]"
9,46,0,0,0,81,0,0.38997411727905273,50,2,"[[1| 6| 0| 9| 0| 0| 5| 0| 0]| [9| 0| 0| 0| 6| 3| 0| 4| 0]| [4| 0| 8| 7| 0| 0| 6| 1| 0]| [0| 0| 0| 8| 0| 0| 4| 3| 0]| [8| 0| 3| 0| 0| 7| 0| 0| 0]| [5| 0| 0| 4| 0| 0| 8| 0| 6]| [0| 0| 1| 3| 9| 8| 0| 0| 4]| [0| 8| 0| 0| 0| 0| 3| 0| 2]| [0| 9| 0| 0| 7| 0| 1| 0| 0]]"
4,40,0,0,0,81,3,1.5499460697174072,50,2,"[[0| 3| 7| 0| 8| 0| 0| 0| 1]| [0| 4| 8| 7| 0| 0| 0| 0| 5]| [0| 6| 2| 0| 5| 9| 8| 0| 4]| [8| 0| 0| 4| 6| 1| 2| 5| 3]| [0| 0| 3| 0| 0| 0| 0| 0| 0]| [0| 0| 0| 2| 9| 0| 0| 0| 8]| [3| 0| 0| 1| 0| 0| 0| 4| 7]| [0| 8| 0| 0| 0| 0| 0| 6| 2]| [0| 2| 0| 0| 0| 0| 3| 0| 0]]"
