"Basic","Basic_solved","Hidden","Candidates","Xwing","Solved","Start_overs","Elapsed_time","Max_count","Difficulty_Level","Board"
29,58,13,23,3,81,48,337.2009301185608,200,2,"[[0| 8| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 6| 3| 5| 0| 0| 0| 2]| [0| 0| 4| 0| 0| 0| 0| 3| 6]| [7| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 2| 0| 0| 6| 9| 0| 0| 0]| [8| 6| 0| 0| 0| 0| 7| 0| 0]| [0| 1| 2| 0| 0| 0| 4| 7| 0]| [0| 0| 0| 0| 0| 0| 1| 0| 0]| [0| 4| 0| 0| 0| 8| 0| 0| 3]]"
24,61,20,16,9,81,4,29.510045289993286,200,2,"[[0| 0| 0| 0| 0| 0| 6| 0| 0]| [0| 0| 0| 0| 2| 0| 0| 0| 0]| [0| 0| 3| 8| 0| 1| 0| 0| 4]| [0| 0| 0| 0| 0| 0| 0| 0| 6]| [0| 0| 0| 0| 0| 5| 4| 3| 1]| [0| 0| 8| 0| 3| 0| 0| 0| 5]| [0| 0| 0| 0| 0| 0| 7| 8| 0]| [0| 0| 1| 0| 0| 9| 0| 0| 0]| [5| 0| 0| 4| 0| 0| 0| 0| 0]]"
17,56,13,2,0,81,13,90.29505848884583,200,2,"[[0| 0| 0| 0| 6| 4| 0| 5| 7]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [5| 0| 0| 0| 3| 1| 2| 0| 6]| [6| 0| 0| 0| 2| 0| 0| 0| 9]| [0| 9| 0| 0| 0| 0| 7| 0| 0]| [0| 0| 2| 0| 0| 0| 3| 6| 0]| [3| 6| 0| 0| 0| 0| 9| 0| 0]| [0| 0| 4| 5| 0| 0| 0| 0| 8]| [0| 0| 0| 8| 9| 0| 0| 0| 0]]"
13,54,14,0,0,81,0,1.2815747261047363,200,2,"[[0| 0| 0| 0| 9| 3| 4| 0| 0]| [0| 8| 0| 2| 0| 0| 0| 0| 9]| [0| 0| 0| 0| 0| 0| 0| 6| 0]| [0| 0| 8| 0| 0| 9| 6| 0| 0]| [0| 0| 0| 0| 7| 0| 0| 5| 4]| [0| 0| 0| 0| 3| 4| 0| 0| 0]| [3| 0| 1| 9| 2| 0| 0| 4| 0]| [0| 6| 0| 0| 0| 0| 0| 8| 0]| [0| 5| 0| 0| 6| 0| 0| 7| 0]]"
14,56,3,2,2,81,10,42.054460525512695,200,2,"[[9| 0| 0| 8| 0| 0| 0| 5| 0]| [0| 0| 0| 2| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 4| 0| 0| 0| 0]| [0| 0| 0| 6| 7| 0| 0| 0| 8]| [0| 2| 0| 0| 0| 4| 9| 6| 0]| [0| 0| 1| 0| 0| 0| 0| 3| 0]| [4| 0| 5| 0| 1| 0| 0| 0| 3]| [0| 0| 0| 0| 3| 0| 0| 0| 0]| [3| 6| 0| 0| 0| 0| 0| 9| 2]]"
11,52,0,0,6,81,6,22.494866371154785,200,2,"[[0| 0| 0| 7| 0| 0| 8| 0| 0]| [0| 7| 9| 3| 0| 0| 0| 0| 5]| [0| 1| 0| 0| 0| 4| 9| 3| 0]| [0| 0| 0| 0| 5| 0| 0| 0| 0]| [2| 0| 8| 6| 0| 9| 4| 0| 0]| [0| 9| 0| 1| 0| 0| 0| 0| 0]| [0| 0| 2| 0| 0| 8| 7| 0| 0]| [7| 0| 0| 9| 0| 0| 0| 5| 4]| [9| 0| 6| 0| 0| 0| 0| 8| 0]]"
18,59,3,17,0,81,3,13.24897813796997,200,2,"[[0| 4| 0| 0| 2| 0| 0| 6| 0]| [1| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 5| 8| 0| 0| 2| 9| 0]| [0| 0| 0| 0| 0| 7| 0| 4| 3]| [0| 0| 0| 0| 0| 0| 8| 0| 0]| [0| 0| 9| 0| 5| 0| 0| 0| 0]| [0| 3| 0| 0| 0| 4| 0| 0| 0]| [0| 0| 6| 0| 1| 0| 0| 0| 0]| [0| 0| 0| 6| 8| 0| 4| 0| 9]]"
13,55,15,16,2,81,0,0.5908396244049072,200,2,"[[4| 0| 0| 0| 0| 0| 0| 2| 9]| [0| 2| 0| 0| 0| 0| 6| 0| 0]| [0| 0| 8| 0| 3| 2| 0| 0| 0]| [0| 0| 0| 0| 0| 0| 7| 5| 0]| [0| 1| 0| 0| 6| 0| 9| 0| 8]| [0| 0| 0| 9| 0| 0| 0| 0| 6]| [0| 0| 3| 1| 2| 8| 0| 7| 0]| [1| 0| 7| 0| 0| 3| 0| 0| 0]| [2| 0| 4| 0| 0| 0| 0| 0| 0]]"
21,50,0,3,1,81,49,166.43872594833374,200,2,"[[0| 0| 2| 0| 6| 1| 3| 4| 0]| [0| 5| 3| 7| 0| 0| 6| 1| 2]| [0| 0| 6| 0| 0| 3| 8| 7| 5]| [0| 8| 0| 0| 7| 9| 0| 0| 0]| [2| 3| 0| 6| 0| 0| 0| 0| 4]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [7| 0| 0| 3| 5| 0| 0| 0| 6]| [5| 0| 0| 0| 9| 0| 0| 8| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 0]]"
8,48,1,2,3,81,4,12.531267642974854,200,2,"[[7| 2| 0| 6| 0| 0| 0| 0| 5]| [0| 0| 0| 0| 4| 7| 0| 1| 0]| [0| 0| 6| 0| 9| 5| 0| 0| 8]| [3| 0| 0| 0| 7| 0| 0| 0| 0]| [0| 7| 2| 0| 0| 0| 0| 8| 0]| [6| 0| 0| 5| 0| 0| 0| 0| 0]| [0| 6| 3| 4| 8| 1| 0| 5| 9]| [8| 0| 0| 0| 0| 0| 0| 2| 0]| [0| 4| 7| 0| 5| 0| 0| 3| 0]]"
15,48,0,0,4,81,10,56.40357279777527,300,2,"[[3| 0| 1| 0| 8| 0| 2| 0| 0]| [0| 0| 6| 0| 0| 0| 0| 0| 1]| [5| 4| 0| 3| 1| 6| 0| 9| 0]| [4| 0| 0| 1| 0| 0| 8| 0| 0]| [0| 0| 9| 0| 0| 5| 4| 0| 3]| [0| 0| 0| 0| 6| 0| 0| 5| 2]| [0| 5| 3| 0| 9| 0| 0| 0| 0]| [6| 0| 8| 0| 0| 3| 0| 0| 9]| [0| 0| 0| 0| 7| 0| 0| 0| 0]]"
16,57,15,17,2,81,9,81.5169575214386,300,2,"[[0| 0| 0| 0| 0| 6| 0| 0| 9]| [0| 0| 3| 0| 0| 2| 0| 0| 0]| [0| 5| 7| 4| 0| 0| 1| 0| 0]| [0| 2| 0| 7| 0| 0| 9| 0| 4]| [0| 0| 0| 2| 0| 0| 0| 1| 0]| [0| 0| 0| 6| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 6| 0| 0| 0| 0]| [0| 1| 0| 0| 0| 0| 3| 9| 8]| [0| 3| 0| 0| 0| 0| 7| 0| 1]]"
25,54,0,14,0,81,7,72.40742349624634,300,2,"[[0| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 5| 3| 0| 0| 0| 2| 7| 0]| [0| 9| 0| 8| 0| 2| 0| 6| 5]| [0| 1| 2| 0| 0| 0| 0| 0| 0]| [0| 0| 7| 0| 0| 0| 3| 4| 0]| [0| 0| 0| 0| 9| 6| 1| 2| 0]| [0| 0| 0| 0| 0| 4| 5| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 6| 2| 8| 1| 0| 9| 0]]"
14,56,0,14,5,81,0,2.0774269104003906,300,2,"[[0| 0| 3| 0| 0| 2| 0| 0| 9]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [5| 0| 0| 7| 3| 0| 4| 0| 0]| [0| 1| 0| 0| 0| 0| 3| 8| 0]| [0| 0| 0| 3| 0| 0| 9| 0| 4]| [0| 9| 0| 0| 0| 1| 7| 6| 0]| [7| 2| 0| 5| 0| 9| 0| 0| 0]| [0| 5| 0| 2| 6| 0| 0| 0| 0]| [0| 0| 0| 0| 8| 0| 0| 0| 0]]"
19,56,0,3,6,81,13,138.21012353897095,300,2,"[[0| 0| 0| 6| 0| 5| 2| 4| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 1]| [0| 0| 5| 0| 3| 2| 0| 0| 0]| [8| 0| 0| 0| 0| 0| 0| 0| 0]| [7| 0| 0| 9| 0| 8| 0| 0| 0]| [0| 0| 0| 7| 0| 1| 6| 0| 0]| [0| 5| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 1| 3| 0| 0| 0| 9| 0]| [2| 6| 0| 0| 4| 0| 7| 0| 0]]"
14,49,3,0,4,81,1,11.986441612243652,300,2,"[[0| 0| 8| 0| 0| 0| 0| 0| 0]| [0| 3| 5| 8| 2| 0| 0| 1| 0]| [0| 9| 0| 5| 0| 1| 3| 0| 8]| [5| 6| 4| 0| 0| 0| 0| 0| 1]| [0| 0| 0| 6| 0| 0| 0| 0| 4]| [8| 7| 0| 0| 4| 0| 5| 3| 0]| [9| 0| 3| 0| 0| 8| 0| 0| 0]| [0| 0| 0| 7| 0| 2| 0| 0| 9]| [0| 5| 7| 9| 0| 0| 0| 0| 0]]"
18,52,2,3,2,81,7,74.90989685058594,300,2,"[[0| 9| 0| 2| 8| 0| 4| 0| 0]| [4| 1| 0| 0| 3| 0| 0| 0| 0]| [8| 0| 5| 4| 0| 0| 2| 9| 7]| [9| 0| 0| 3| 0| 0| 0| 4| 0]| [0| 0| 0| 9| 0| 0| 0| 8| 0]| [0| 0| 0| 0| 6| 4| 1| 7| 0]| [0| 2| 0| 0| 0| 0| 0| 0| 0]| [0| 4| 0| 0| 0| 0| 9| 2| 0]| [6| 0| 0| 0| 0| 0| 0| 0| 5]]"
19,54,0,15,3,81,35,386.8310058116913,300,2,"[[0| 0| 0| 7| 0| 0| 4| 9| 0]| [6| 0| 0| 0| 0| 4| 0| 0| 0]| [0| 8| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 1| 0| 2| 8| 0| 0| 0]| [8| 0| 3| 5| 0| 9| 1| 0| 2]| [0| 0| 9| 0| 0| 0| 6| 0| 5]| [0| 9| 0| 0| 4| 2| 0| 0| 8]| [1| 0| 0| 0| 0| 0| 2| 0| 0]| [0| 4| 0| 0| 0| 5| 0| 0| 9]]"
19,55,1,3,3,81,6,67.93894147872925,300,2,"[[0| 0| 2| 0| 0| 0| 7| 5| 0]| [6| 7| 0| 0| 0| 5| 0| 0| 9]| [9| 0| 3| 0| 0| 7| 0| 2| 0]| [0| 0| 0| 7| 0| 8| 0| 0| 0]| [0| 9| 0| 0| 0| 0| 0| 0| 0]| [0| 2| 5| 3| 0| 4| 0| 9| 0]| [7| 0| 0| 6| 0| 1| 0| 4| 0]| [0| 0| 0| 5| 0| 0| 0| 1| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 2]]"
20,53,2,3,2,81,7,78.96139073371887,300,2,"[[8| 0| 0| 0| 1| 0| 0| 7| 9]| [4| 0| 3| 8| 0| 5| 0| 0| 0]| [0| 0| 0| 0| 0| 0| 5| 0| 0]| [0| 0| 4| 0| 0| 0| 0| 0| 1]| [0| 1| 0| 7| 0| 4| 0| 0| 0]| [3| 0| 7| 0| 8| 2| 0| 0| 0]| [2| 0| 0| 5| 0| 0| 6| 0| 0]| [0| 0| 6| 0| 0| 8| 0| 4| 7]| [0| 0| 8| 9| 0| 0| 0| 0| 5]]"
23,53,1,3,2,81,34,360.314888715744,300,2,"[[5| 0| 0| 6| 0| 2| 1| 0| 0]| [0| 4| 0| 3| 0| 9| 0| 0| 0]| [0| 0| 7| 0| 1| 0| 4| 0| 0]| [0| 1| 2| 7| 0| 6| 0| 0| 9]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 3| 0| 5| 0| 7| 2| 0]| [0| 8| 0| 0| 0| 0| 9| 3| 0]| [0| 0| 0| 0| 0| 5| 0| 0| 0]| [4| 0| 0| 0| 2| 0| 6| 0| 0]]"
18,58,16,13,1,81,28,308.23588347435,300,2,"[[1| 2| 0| 0| 0| 0| 0| 0| 0]| [5| 0| 0| 0| 0| 3| 0| 0| 0]| [6| 0| 0| 7| 9| 0| 0| 0| 0]| [0| 0| 0| 0| 0| 7| 0| 0| 0]| [3| 0| 0| 0| 0| 2| 0| 6| 9]| [0| 0| 0| 4| 0| 0| 0| 0| 5]| [0| 5| 0| 2| 0| 0| 0| 7| 8]| [0| 0| 1| 0| 3| 0| 0| 0| 0]| [0| 3| 6| 9| 0| 0| 0| 0| 0]]"
21,58,0,3,3,81,6,62.303635597229004,300,2,"[[5| 0| 0| 8| 4| 0| 0| 0| 1]| [0| 2| 0| 7| 0| 0| 0| 6| 8]| [0| 1| 0| 0| 0| 0| 0| 0| 0]| [3| 7| 0| 0| 2| 9| 0| 0| 0]| [0| 6| 0| 0| 0| 0| 0| 0| 9]| [0| 0| 8| 0| 0| 6| 0| 0| 0]| [0| 0| 0| 9| 0| 0| 0| 0| 0]| [2| 0| 0| 5| 0| 0| 1| 0| 0]| [0| 0| 0| 6| 0| 0| 3| 0| 0]]"
21,57,0,14,0,81,8,84.48205471038818,300,2,"[[0| 0| 0| 0| 0| 0| 0| 0| 0]| [2| 7| 0| 0| 0| 0| 0| 0| 0]| [3| 0| 0| 5| 0| 8| 0| 0| 6]| [0| 9| 0| 0| 0| 5| 0| 0| 0]| [0| 0| 6| 0| 0| 9| 0| 0| 0]| [0| 0| 0| 6| 2| 0| 4| 8| 0]| [0| 2| 0| 7| 0| 0| 0| 0| 8]| [7| 0| 0| 0| 3| 4| 0| 2| 0]| [0| 0| 1| 0| 0| 0| 6| 0| 0]]"
12,53,2,15,0,81,1,12.80225396156311,300,2,"[[0| 0| 0| 0| 0| 8| 0| 9| 0]| [0| 0| 0| 0| 0| 0| 8| 0| 2]| [0| 0| 1| 6| 9| 0| 3| 7| 0]| [9| 0| 4| 2| 0| 5| 0| 0| 3]| [2| 0| 0| 9| 7| 0| 4| 0| 5]| [0| 6| 0| 0| 0| 0| 0| 0| 0]| [1| 3| 7| 0| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 5| 0| 0| 0| 0]| [0| 2| 0| 0| 0| 6| 9| 0| 0]]"
18,56,13,1,5,81,26,231.58693146705627,300,2,"[[0| 0| 0| 0| 0| 0| 5| 0| 0]| [7| 0| 9| 0| 2| 0| 0| 0| 8]| [0| 3| 0| 0| 0| 6| 0| 7| 0]| [0| 0| 4| 2| 7| 0| 0| 0| 9]| [0| 0| 0| 0| 8| 0| 0| 0| 7]| [0| 0| 2| 0| 0| 0| 6| 3| 0]| [4| 0| 0| 0| 0| 0| 9| 0| 2]| [0| 2| 0| 1| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 5| 0| 7| 6| 0]]"
20,53,3,1,1,81,1,5.29240608215332,300,2,"[[0| 9| 1| 0| 0| 0| 0| 0| 0]| [7| 0| 0| 0| 4| 0| 0| 1| 8]| [2| 0| 0| 0| 6| 0| 0| 0| 5]| [1| 0| 0| 0| 0| 8| 0| 0| 3]| [0| 2| 0| 0| 0| 7| 0| 0| 1]| [0| 0| 7| 0| 3| 6| 0| 0| 0]| [3| 0| 0| 0| 5| 0| 2| 0| 0]| [5| 0| 0| 0| 1| 0| 0| 8| 0]| [0| 8| 0| 3| 0| 0| 0| 5| 0]]"
15,58,13,3,0,81,0,1.4189107418060303,300,2,"[[0| 1| 0| 8| 2| 0| 0| 0| 3]| [6| 0| 3| 4| 0| 0| 0| 0| 0]| [0| 0| 0| 6| 0| 5| 0| 0| 0]| [7| 0| 0| 0| 0| 0| 9| 2| 0]| [0| 3| 0| 5| 0| 8| 0| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [2| 5| 0| 0| 0| 4| 0| 0| 0]| [0| 0| 0| 0| 1| 0| 7| 0| 0]| [0| 8| 6| 7| 0| 0| 0| 0| 0]]"
9,52,13,2,5,81,3,17.487306118011475,300,2,"[[7| 3| 0| 0| 0| 8| 2| 0| 0]| [0| 0| 0| 3| 1| 0| 0| 0| 8]| [0| 0| 5| 0| 2| 4| 0| 0| 3]| [0| 0| 2| 9| 0| 3| 0| 8| 0]| [0| 7| 0| 2| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 6| 0| 0| 0| 2]| [2| 0| 0| 0| 0| 0| 0| 0| 1]| [9| 0| 4| 0| 3| 0| 0| 0| 0]| [5| 0| 3| 1| 9| 0| 0| 0| 0]]"
16,52,3,1,2,81,1,4.899659633636475,300,2,"[[5| 0| 0| 0| 0| 9| 0| 3| 8]| [9| 0| 0| 0| 5| 0| 2| 0| 0]| [4| 0| 0| 0| 0| 7| 0| 0| 0]| [0| 1| 0| 0| 0| 0| 0| 0| 6]| [3| 0| 0| 0| 0| 0| 5| 0| 0]| [0| 9| 5| 0| 1| 0| 0| 0| 2]| [6| 8| 0| 0| 0| 5| 0| 0| 1]| [0| 0| 0| 1| 0| 0| 0| 2| 5]| [0| 0| 0| 9| 0| 0| 6| 7| 0]]"
12,48,0,0,4,81,2,9.256098747253418,300,2,"[[0| 0| 0| 6| 0| 0| 0| 9| 3]| [1| 5| 0| 0| 0| 0| 6| 0| 0]| [0| 3| 0| 0| 0| 9| 2| 0| 0]| [9| 1| 6| 0| 7| 3| 0| 0| 5]| [0| 0| 3| 9| 0| 0| 4| 6| 0]| [0| 0| 8| 0| 0| 0| 0| 0| 0]| [4| 0| 0| 0| 0| 0| 0| 0| 8]| [8| 0| 0| 7| 0| 4| 0| 5| 2]| [3| 0| 2| 8| 0| 0| 7| 4| 0]]"
21,59,13,13,7,81,5,26.978266954421997,300,2,"[[0| 5| 0| 0| 0| 0| 0| 2| 0]| [0| 0| 0| 0| 0| 5| 6| 0| 8]| [0| 2| 0| 9| 4| 0| 0| 0| 0]| [4| 0| 5| 0| 0| 3| 0| 0| 0]| [0| 0| 9| 0| 7| 0| 0| 3| 0]| [3| 0| 0| 6| 0| 0| 0| 0| 4]| [0| 0| 0| 0| 3| 8| 0| 1| 0]| [0| 0| 0| 0| 0| 6| 0| 0| 9]| [0| 0| 0| 0| 0| 0| 0| 0| 0]]"
11,58,2,3,6,81,10,49.94674348831177,300,2,"[[0| 0| 0| 0| 7| 0| 0| 0| 1]| [0| 2| 0| 6| 0| 0| 9| 0| 0]| [0| 4| 0| 5| 0| 0| 0| 2| 6]| [0| 0| 6| 1| 0| 0| 0| 7| 0]| [0| 8| 9| 0| 0| 0| 0| 5| 0]| [0| 7| 0| 4| 0| 0| 8| 0| 0]| [0| 0| 3| 0| 8| 0| 0| 0| 0]| [0| 1| 0| 0| 0| 7| 0| 6| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 0]]"
18,60,16,16,5,81,5,30.187275409698486,300,2,"[[7| 0| 0| 0| 0| 0| 0| 0| 0]| [8| 0| 0| 4| 3| 0| 0| 6| 0]| [0| 0| 0| 0| 0| 0| 0| 3| 4]| [0| 0| 0| 0| 0| 3| 9| 4| 0]| [0| 0| 8| 0| 0| 4| 0| 0| 0]| [0| 5| 0| 0| 0| 1| 6| 0| 0]| [0| 0| 1| 9| 8| 0| 0| 0| 0]| [0| 2| 0| 0| 7| 0| 0| 0| 1]| [0| 0| 0| 0| 0| 0| 0| 0| 0]]"
17,55,0,2,4,81,3,17.896264791488647,300,2,"[[7| 0| 0| 0| 8| 0| 0| 0| 0]| [0| 2| 1| 0| 7| 0| 0| 0| 6]| [0| 3| 6| 0| 0| 0| 0| 2| 0]| [5| 8| 0| 4| 0| 0| 2| 0| 0]| [0| 0| 0| 0| 9| 1| 0| 0| 0]| [0| 0| 0| 3| 0| 0| 0| 0| 4]| [0| 0| 7| 0| 1| 0| 0| 9| 5]| [0| 0| 5| 9| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 0| 0| 3| 0| 0]]"
10,52,2,16,2,81,32,166.9568428993225,300,2,"[[0| 0| 0| 4| 5| 0| 0| 0| 0]| [9| 0| 4| 0| 0| 1| 0| 0| 5]| [0| 0| 3| 0| 0| 0| 0| 1| 0]| [0| 0| 6| 0| 0| 0| 0| 0| 3]| [8| 4| 0| 0| 0| 0| 0| 9| 0]| [0| 0| 9| 0| 7| 6| 2| 8| 0]| [0| 7| 0| 2| 0| 0| 0| 4| 0]| [0| 0| 0| 0| 3| 0| 8| 0| 1]| [0| 1| 8| 0| 0| 0| 3| 0| 0]]"
