"Basic","Basic_solved","Hidden","Candidates","Xwing","Solved","Start_overs","Elapsed_time","Max_count","Difficulty_Level","Board"
20,54,0,2,2,81,7,24.49873638153076,200,2,"[[0| 0| 0| 5| 0| 6| 0| 2| 4]| [0| 4| 0| 0| 0| 0| 3| 0| 6]| [0| 0| 1| 0| 4| 0| 0| 0| 0]| [0| 6| 0| 0| 0| 1| 0| 0| 2]| [0| 7| 0| 8| 3| 0| 0| 0| 1]| [0| 0| 3| 0| 0| 0| 9| 0| 0]| [0| 0| 6| 0| 8| 0| 0| 0| 0]| [0| 2| 7| 0| 0| 5| 0| 0| 0]| [0| 1| 0| 3| 2| 0| 0| 4| 0]]"
11,58,0,16,0,81,15,50.780187129974365,200,2,"[[0| 4| 0| 9| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 5| 0| 4| 0| 0]| [0| 2| 0| 0| 3| 0| 0| 0| 7]| [6| 0| 0| 0| 0| 1| 7| 0| 0]| [0| 0| 0| 0| 0| 5| 0| 3| 0]| [0| 9| 7| 0| 0| 8| 0| 0| 2]| [0| 0| 1| 0| 0| 0| 5| 0| 0]| [0| 0| 0| 0| 0| 0| 1| 0| 9]| [0| 0| 6| 0| 1| 0| 0| 0| 0]]"
10,52,2,3,4,81,5,16.78964900970459,200,2,"[[0| 2| 7| 0| 1| 0| 9| 6| 0]| [0| 0| 0| 3| 0| 7| 0| 0| 2]| [0| 6| 3| 0| 0| 0| 7| 0| 0]| [7| 0| 0| 1| 4| 0| 0| 5| 0]| [8| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 2| 0| 5| 0| 0| 0| 4]| [0| 5| 0| 0| 0| 9| 0| 3| 8]| [0| 0| 1| 4| 3| 0| 0| 2| 0]| [0| 0| 0| 0| 0| 1| 0| 9| 0]]"
13,59,13,13,0,81,8,45.985546827316284,300,2,"[[0| 4| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 9| 0| 8| 0| 0| 0| 0]| [0| 0| 0| 5| 0| 0| 0| 1| 0]| [0| 0| 0| 0| 0| 0| 6| 3| 1]| [2| 0| 0| 0| 0| 3| 0| 5| 0]| [0| 0| 6| 0| 4| 0| 0| 0| 7]| [4| 0| 0| 1| 0| 0| 0| 0| 0]| [5| 3| 0| 8| 0| 0| 0| 0| 0]| [0| 0| 0| 7| 5| 0| 0| 8| 0]]"
11,51,0,1,6,81,10,52.775070905685425,300,2,"[[0| 3| 0| 1| 0| 0| 0| 4| 0]| [0| 0| 4| 0| 0| 0| 6| 0| 3]| [0| 8| 0| 9| 3| 4| 0| 0| 0]| [2| 0| 0| 6| 5| 0| 0| 7| 0]| [5| 0| 0| 0| 0| 0| 9| 0| 0]| [0| 1| 0| 8| 2| 0| 0| 6| 0]| [0| 0| 0| 0| 0| 6| 8| 0| 0]| [0| 0| 0| 5| 8| 0| 0| 9| 0]| [0| 0| 1| 7| 0| 0| 5| 0| 0]]"
11,58,0,13,0,81,30,164.034499168396,300,2,"[[0| 0| 1| 0| 0| 7| 0| 0| 6]| [5| 2| 0| 0| 0| 0| 1| 0| 0]| [0| 0| 8| 0| 0| 0| 0| 0| 0]| [0| 5| 3| 6| 0| 0| 0| 0| 0]| [0| 1| 6| 0| 0| 0| 2| 8| 0]| [2| 0| 0| 0| 0| 9| 0| 0| 0]| [0| 0| 0| 0| 5| 0| 0| 4| 0]| [0| 7| 0| 4| 0| 0| 0| 3| 0]| [0| 0| 0| 8| 1| 0| 0| 0| 0]]"
13,58,18,13,0,81,10,52.85981249809265,300,2,"[[1| 0| 0| 0| 0| 8| 9| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [8| 0| 0| 9| 4| 0| 0| 5| 0]| [9| 0| 2| 0| 0| 0| 0| 0| 4]| [0| 0| 3| 0| 0| 0| 2| 0| 0]| [0| 0| 0| 0| 0| 0| 6| 0| 0]| [4| 7| 0| 0| 0| 1| 0| 8| 2]| [0| 0| 0| 0| 0| 5| 0| 0| 6]| [0| 0| 1| 6| 0| 0| 0| 0| 0]]"
24,57,15,13,1,81,30,155.63094568252563,300,2,"[[0| 0| 0| 0| 0| 6| 0| 0| 0]| [0| 0| 4| 7| 5| 0| 0| 0| 0]| [3| 8| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 4| 0| 2| 1| 0]| [0| 0| 0| 0| 2| 5| 0| 0| 9]| [0| 0| 1| 0| 0| 7| 0| 0| 8]| [5| 0| 9| 6| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 3| 0| 0| 0| 4]| [0| 4| 7| 5| 8| 0| 0| 0| 0]]"
12,55,2,17,0,81,4,21.099747896194458,300,2,"[[0| 0| 0| 0| 4| 8| 0| 5| 0]| [0| 0| 0| 0| 0| 0| 1| 0| 0]| [5| 0| 0| 0| 7| 3| 2| 0| 6]| [6| 0| 3| 0| 8| 0| 0| 7| 0]| [0| 0| 5| 0| 0| 0| 3| 0| 0]| [2| 0| 0| 0| 0| 0| 0| 8| 1]| [0| 0| 9| 2| 0| 0| 0| 0| 0]| [1| 0| 0| 3| 0| 6| 9| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 0]]"
19,53,0,17,0,81,30,154.0874478816986,300,2,"[[0| 0| 3| 0| 0| 9| 0| 0| 0]| [4| 0| 0| 0| 0| 0| 0| 8| 9]| [1| 0| 0| 7| 0| 0| 3| 5| 0]| [0| 0| 0| 0| 7| 0| 0| 2| 1]| [5| 0| 2| 0| 0| 1| 0| 9| 8]| [8| 1| 0| 2| 0| 0| 0| 6| 0]| [0| 0| 0| 4| 5| 0| 0| 0| 6]| [0| 0| 0| 1| 2| 0| 0| 0| 0]| [0| 4| 5| 0| 0| 0| 0| 0| 0]]"
14,57,14,13,5,81,12,61.799877882003784,300,2,"[[0| 0| 1| 8| 5| 0| 0| 2| 6]| [6| 0| 0| 0| 0| 0| 0| 7| 5]| [5| 0| 9| 0| 0| 0| 0| 0| 4]| [0| 0| 0| 9| 1| 0| 0| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 3]| [7| 5| 0| 3| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 0| 1| 6| 8| 0]| [0| 9| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 6| 4| 0| 0| 0| 9| 0]]"
16,53,3,2,4,81,29,155.27517938613892,300,2,"[[2| 5| 7| 8| 0| 6| 1| 0| 0]| [0| 0| 0| 0| 7| 1| 0| 0| 0]| [0| 0| 0| 5| 2| 0| 0| 7| 9]| [0| 2| 0| 0| 0| 0| 4| 0| 8]| [0| 0| 3| 0| 0| 0| 0| 2| 0]| [8| 0| 0| 0| 1| 2| 0| 0| 0]| [0| 0| 0| 9| 0| 0| 0| 0| 2]| [0| 4| 0| 0| 0| 0| 0| 6| 5]| [7| 0| 0| 1| 0| 5| 0| 0| 0]]"
18,58,0,15,4,81,4,23.11078453063965,300,2,"[[8| 0| 0| 0| 0| 1| 0| 6| 0]| [0| 0| 6| 0| 0| 3| 0| 5| 0]| [0| 3| 0| 6| 0| 7| 2| 0| 0]| [0| 0| 0| 0| 8| 0| 7| 0| 0]| [3| 0| 0| 2| 0| 0| 9| 0| 0]| [0| 9| 5| 0| 0| 0| 0| 2| 0]| [5| 1| 0| 0| 0| 0| 0| 0| 4]| [4| 0| 0| 0| 0| 0| 0| 8| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 0]]"
15,50,0,0,4,81,6,38.68421149253845,300,2,"[[0| 9| 2| 0| 0| 1| 0| 0| 8]| [0| 3| 4| 0| 6| 0| 0| 5| 0]| [5| 7| 0| 0| 0| 0| 2| 0| 0]| [0| 8| 0| 4| 0| 0| 5| 0| 0]| [9| 4| 5| 0| 0| 0| 8| 0| 6]| [0| 0| 0| 0| 8| 0| 3| 7| 0]| [0| 0| 0| 6| 2| 0| 0| 0| 3]| [1| 0| 0| 0| 0| 3| 0| 0| 0]| [4| 0| 0| 0| 0| 0| 0| 0| 0]]"
20,59,0,14,0,81,1,6.203394412994385,300,2,"[[0| 1| 4| 9| 0| 6| 0| 0| 0]| [0| 0| 9| 2| 0| 0| 7| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 6| 0| 0| 0| 0| 2| 0| 0]| [0| 0| 0| 0| 0| 5| 0| 0| 0]| [1| 5| 0| 0| 8| 0| 0| 0| 0]| [0| 7| 0| 1| 0| 0| 6| 0| 0]| [0| 2| 0| 0| 9| 3| 0| 7| 5]| [0| 0| 0| 0| 0| 0| 0| 0| 4]]"
13,57,15,14,0,81,24,127.79352068901062,300,2,"[[6| 0| 0| 2| 0| 0| 0| 0| 8]| [7| 8| 0| 0| 9| 0| 4| 0| 2]| [5| 0| 0| 0| 0| 0| 0| 0| 0]| [2| 0| 0| 0| 0| 7| 1| 0| 0]| [0| 5| 1| 0| 0| 0| 0| 2| 0]| [8| 0| 0| 9| 0| 0| 0| 0| 0]| [0| 0| 6| 3| 0| 0| 0| 0| 0]| [0| 3| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 0| 6| 7| 4| 0| 0| 0]]"
14,57,3,14,0,81,2,11.908070802688599,300,2,"[[0| 4| 0| 0| 0| 9| 0| 2| 0]| [0| 0| 1| 6| 0| 0| 8| 0| 3]| [0| 9| 0| 2| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 0| 0| 4| 0| 0]| [0| 0| 4| 0| 5| 0| 0| 0| 0]| [0| 0| 0| 1| 9| 0| 0| 6| 7]| [0| 8| 0| 0| 0| 0| 0| 7| 0]| [1| 0| 0| 0| 0| 2| 0| 0| 0]| [0| 0| 5| 0| 3| 7| 0| 0| 9]]"
11,56,0,0,9,81,8,43.9081916809082,300,2,"[[0| 0| 0| 0| 0| 0| 9| 0| 8]| [0| 3| 4| 0| 8| 0| 0| 0| 0]| [0| 5| 0| 0| 0| 0| 0| 0| 0]| [0| 4| 0| 6| 0| 8| 0| 0| 0]| [0| 0| 1| 0| 0| 0| 0| 0| 0]| [9| 0| 3| 5| 0| 0| 7| 4| 0]| [0| 0| 8| 0| 6| 0| 1| 0| 2]| [5| 2| 0| 3| 0| 0| 0| 0| 0]| [0| 0| 6| 8| 0| 0| 0| 0| 4]]"
12,53,13,13,8,81,13,78.55637860298157,300,2,"[[0| 7| 0| 1| 9| 0| 2| 4| 0]| [0| 0| 0| 0| 0| 0| 0| 7| 0]| [0| 5| 0| 2| 0| 7| 0| 0| 0]| [3| 0| 0| 0| 0| 8| 5| 0| 0]| [0| 0| 2| 0| 0| 9| 6| 0| 0]| [0| 9| 0| 0| 4| 0| 0| 0| 0]| [0| 2| 0| 0| 0| 5| 7| 0| 0]| [9| 0| 0| 0| 7| 0| 8| 6| 0]| [0| 3| 7| 0| 0| 6| 0| 0| 0]]"
18,58,1,15,7,81,11,78.29652881622314,300,2,"[[0| 0| 0| 1| 0| 0| 6| 0| 7]| [0| 6| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 2| 4| 0| 0| 0| 3| 0]| [0| 0| 0| 0| 0| 0| 0| 8| 0]| [0| 4| 0| 7| 0| 0| 0| 0| 0]| [2| 9| 0| 0| 0| 0| 0| 0| 0]| [1| 0| 0| 2| 0| 6| 0| 7| 0]| [9| 0| 8| 0| 0| 4| 0| 0| 0]| [0| 0| 6| 5| 0| 0| 0| 1| 0]]"
19,56,1,14,8,81,4,20.441771984100342,300,2,"[[0| 0| 0| 0| 0| 0| 0| 6| 0]| [0| 0| 9| 0| 4| 8| 1| 0| 0]| [0| 5| 0| 0| 0| 0| 0| 9| 0]| [0| 0| 6| 3| 0| 0| 0| 0| 0]| [0| 2| 0| 0| 6| 0| 0| 0| 4]| [1| 0| 4| 7| 0| 2| 0| 0| 0]| [0| 0| 0| 0| 8| 9| 0| 3| 0]| [0| 6| 0| 5| 0| 0| 0| 0| 0]| [9| 0| 8| 0| 0| 0| 0| 5| 0]]"
18,55,0,3,1,81,1,5.334393501281738,300,2,"[[0| 6| 0| 0| 0| 8| 4| 0| 5]| [0| 1| 0| 0| 9| 0| 6| 0| 0]| [0| 0| 0| 0| 0| 0| 8| 3| 0]| [4| 0| 6| 8| 0| 1| 3| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 7| 0| 5| 0| 9| 0| 0| 0]| [7| 0| 0| 9| 5| 0| 0| 0| 0]| [2| 8| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 5| 0| 0| 3| 0| 1| 0]]"
12,47,3,3,3,81,23,117.21155047416687,300,2,"[[0| 0| 0| 0| 8| 1| 0| 0| 5]| [0| 0| 3| 0| 0| 7| 4| 0| 0]| [8| 7| 0| 0| 0| 4| 0| 0| 0]| [0| 0| 2| 4| 0| 0| 6| 5| 8]| [1| 6| 5| 0| 2| 0| 0| 0| 0]| [3| 4| 0| 9| 0| 0| 1| 0| 7]| [2| 0| 0| 1| 0| 0| 0| 0| 9]| [6| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 9| 8| 0| 0| 7| 0| 0]]"
8,55,18,2,5,81,2,12.144930839538574,300,2,"[[1| 5| 0| 0| 2| 9| 0| 0| 3]| [0| 0| 0| 0| 0| 6| 4| 0| 0]| [3| 0| 0| 0| 0| 0| 0| 9| 0]| [0| 0| 3| 0| 0| 8| 0| 4| 0]| [0| 0| 8| 9| 0| 0| 0| 0| 2]| [0| 0| 0| 0| 0| 2| 8| 3| 9]| [0| 4| 0| 0| 0| 7| 0| 0| 0]| [0| 0| 0| 0| 1| 0| 2| 0| 0]| [0| 0| 0| 4| 0| 0| 0| 1| 8]]"
17,54,0,2,5,81,51,428.17674016952515,300,2,"[[0| 0| 0| 7| 8| 0| 1| 0| 0]| [0| 0| 0| 0| 0| 5| 8| 0| 2]| [0| 0| 0| 0| 0| 0| 0| 0| 6]| [3| 0| 4| 0| 0| 0| 0| 0| 0]| [0| 0| 8| 4| 0| 0| 9| 0| 0]| [9| 5| 0| 6| 0| 0| 0| 0| 7]| [0| 2| 0| 0| 0| 7| 5| 1| 0]| [0| 0| 5| 0| 0| 0| 0| 0| 3]| [0| 7| 9| 0| 0| 3| 0| 4| 0]]"
21,58,0,16,0,81,4,29.038424015045166,300,2,"[[8| 0| 0| 0| 0| 4| 0| 0| 0]| [0| 0| 3| 0| 2| 0| 0| 0| 0]| [2| 0| 0| 6| 0| 8| 5| 0| 0]| [0| 6| 0| 0| 0| 0| 0| 3| 1]| [0| 0| 0| 0| 4| 0| 0| 0| 0]| [0| 0| 4| 0| 0| 2| 0| 5| 9]| [0| 0| 0| 1| 0| 0| 0| 9| 0]| [1| 0| 7| 0| 9| 0| 6| 0| 0]| [0| 4| 0| 0| 0| 0| 0| 0| 0]]"
13,60,3,22,0,81,24,130.12339568138123,300,2,"[[0| 0| 0| 0| 0| 5| 0| 0| 0]| [0| 0| 8| 0| 0| 9| 0| 7| 0]| [0| 0| 4| 0| 0| 2| 3| 0| 0]| [6| 0| 0| 0| 3| 0| 0| 0| 0]| [0| 0| 0| 0| 0| 1| 0| 0| 0]| [0| 2| 0| 0| 0| 0| 0| 0| 4]| [0| 0| 3| 5| 0| 0| 0| 6| 8]| [0| 0| 0| 0| 7| 0| 0| 0| 0]| [7| 0| 0| 0| 0| 0| 1| 9| 0]]"
11,51,0,2,2,81,3,16.00282883644104,300,2,"[[5| 0| 0| 0| 0| 0| 8| 7| 0]| [0| 0| 0| 0| 8| 0| 2| 0| 5]| [4| 0| 0| 0| 0| 0| 0| 6| 0]| [2| 6| 0| 9| 5| 0| 0| 0| 0]| [0| 0| 0| 0| 0| 1| 0| 0| 0]| [0| 5| 7| 8| 6| 0| 0| 0| 0]| [9| 0| 3| 0| 0| 6| 0| 0| 7]| [0| 4| 5| 0| 0| 0| 6| 0| 2]| [6| 0| 2| 0| 9| 4| 0| 8| 0]]"
20,54,2,16,0,81,36,297.65209555625916,300,2,"[[8| 0| 0| 0| 9| 0| 0| 3| 0]| [2| 0| 0| 8| 0| 0| 7| 0| 0]| [0| 4| 0| 2| 7| 0| 0| 0| 5]| [0| 8| 5| 0| 2| 1| 0| 0| 6]| [0| 0| 2| 7| 0| 8| 0| 0| 1]| [4| 0| 1| 0| 0| 0| 2| 0| 8]| [0| 0| 0| 0| 0| 0| 0| 4| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 2| 0| 6| 0| 9| 0| 0| 0]]"
