"Basic","Hidden","Candidates","Xwing","Solved","Start_overs","Elapsed_time","Max_count","Difficulty_Level","Board"
21,8,2,4,81,11,46.96329951286316,250,2,"[[0| 0| 8| 5| 0| 1| 7| 0| 0]| [0| 3| 7| 4| 0| 0| 6| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 3| 0| 8| 0| 0| 0| 0]| [0| 6| 1| 0| 0| 0| 0| 8| 0]| [0| 4| 0| 0| 0| 0| 0| 7| 0]| [1| 0| 0| 7| 0| 0| 0| 0| 8]| [2| 0| 0| 1| 4| 0| 0| 0| 0]| [0| 0| 9| 0| 0| 0| 5| 0| 0]]"
23,4,3,2,81,14,57.50435400009155,250,2,"[[0| 1| 0| 0| 0| 4| 9| 6| 0]| [3| 0| 0| 1| 0| 0| 0| 0| 0]| [0| 4| 6| 0| 0| 3| 0| 0| 1]| [0| 7| 0| 0| 0| 1| 0| 0| 4]| [0| 0| 0| 5| 0| 0| 0| 0| 0]| [6| 0| 3| 0| 9| 0| 0| 0| 0]| [5| 0| 0| 6| 0| 0| 0| 9| 0]| [2| 0| 0| 0| 8| 0| 7| 0| 0]| [4| 0| 7| 0| 0| 0| 0| 0| 0]]"
12,7,0,3,81,2,8.337122917175293,250,2,"[[5| 0| 0| 0| 8| 0| 0| 9| 0]| [0| 0| 0| 0| 0| 0| 2| 0| 1]| [0| 1| 0| 0| 0| 9| 0| 5| 3]| [0| 0| 3| 0| 6| 0| 5| 0| 0]| [7| 0| 0| 4| 9| 0| 1| 8| 0]| [0| 0| 1| 7| 0| 5| 0| 0| 0]| [3| 0| 8| 0| 0| 0| 0| 2| 6]| [0| 0| 0| 0| 3| 0| 0| 0| 0]| [0| 9| 0| 0| 0| 7| 0| 0| 0]]"
14,9,1,0,81,3,12.634626865386963,250,2,"[[0| 0| 0| 0| 0| 0| 0| 9| 0]| [0| 0| 5| 0| 0| 8| 6| 0| 1]| [8| 4| 0| 0| 3| 0| 0| 2| 0]| [0| 0| 0| 0| 0| 9| 0| 7| 0]| [0| 0| 0| 0| 7| 0| 0| 4| 0]| [0| 2| 0| 1| 5| 0| 0| 0| 0]| [0| 0| 0| 8| 4| 0| 0| 0| 0]| [0| 0| 6| 2| 0| 0| 0| 0| 0]| [1| 0| 0| 0| 0| 0| 8| 0| 2]]"
14,7,3,2,81,12,50.90024185180664,250,2,"[[0| 0| 8| 0| 9| 3| 4| 7| 5]| [5| 0| 0| 0| 0| 0| 0| 1| 0]| [0| 1| 0| 0| 0| 0| 0| 3| 0]| [0| 0| 0| 0| 6| 0| 0| 9| 0]| [1| 0| 2| 8| 7| 0| 0| 0| 0]| [0| 9| 0| 0| 5| 0| 0| 0| 0]| [9| 0| 0| 6| 8| 0| 0| 0| 3]| [0| 0| 0| 0| 0| 0| 0| 6| 0]| [0| 3| 7| 0| 0| 0| 2| 8| 0]]"
14,8,0,0,81,14,60.34762001037598,250,2,"[[0| 0| 0| 0| 0| 4| 1| 0| 0]| [0| 0| 0| 8| 5| 0| 0| 0| 0]| [0| 5| 0| 2| 1| 0| 8| 0| 0]| [9| 0| 4| 0| 0| 6| 0| 0| 8]| [0| 7| 0| 4| 0| 0| 9| 6| 0]| [8| 0| 0| 0| 0| 0| 0| 0| 3]| [3| 0| 0| 0| 2| 0| 6| 0| 0]| [2| 0| 6| 0| 7| 8| 3| 0| 4]| [0| 0| 0| 6| 0| 0| 0| 0| 2]]"
19,11,2,4,81,1,5.02881646156311,250,2,"[[9| 1| 3| 0| 4| 0| 7| 5| 0]| [0| 4| 0| 0| 0| 0| 0| 0| 0]| [8| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 1| 0| 0| 4| 0]| [4| 3| 6| 7| 9| 2| 0| 0| 0]| [7| 0| 0| 8| 0| 0| 0| 0| 9]| [0| 0| 0| 0| 0| 0| 9| 0| 0]| [0| 0| 0| 0| 0| 8| 0| 0| 0]| [0| 0| 0| 1| 0| 0| 3| 6| 0]]"
13,5,3,3,81,4,16.000787019729614,250,2,"[[6| 1| 0| 0| 0| 9| 0| 0| 0]| [0| 0| 5| 0| 4| 6| 0| 0| 0]| [7| 0| 0| 1| 3| 0| 0| 2| 0]| [0| 7| 4| 0| 0| 0| 0| 0| 1]| [8| 6| 1| 0| 0| 5| 0| 3| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 8| 0| 5| 0| 0| 0| 7]| [0| 0| 0| 8| 0| 0| 9| 0| 2]| [0| 0| 0| 0| 0| 1| 5| 0| 0]]"
16,3,0,13,81,22,125.79872989654541,250,2,"[[0| 9| 0| 0| 7| 0| 6| 0| 5]| [0| 0| 0| 0| 0| 8| 9| 1| 0]| [0| 0| 5| 0| 0| 0| 0| 0| 0]| [3| 0| 0| 0| 4| 9| 0| 0| 0]| [0| 0| 4| 2| 0| 7| 0| 5| 0]| [0| 0| 0| 0| 0| 0| 2| 0| 0]| [9| 0| 0| 0| 8| 6| 0| 7| 4]| [0| 0| 7| 0| 9| 0| 0| 0| 1]| [0| 0| 0| 7| 0| 0| 5| 0| 0]]"
18,0,3,2,81,23,171.0654046535492,250,2,"[[1| 8| 0| 0| 0| 0| 0| 0| 3]| [3| 0| 6| 0| 0| 0| 7| 0| 0]| [0| 0| 0| 0| 0| 8| 0| 0| 0]| [0| 0| 0| 0| 0| 9| 0| 0| 0]| [8| 0| 0| 0| 3| 7| 0| 0| 9]| [0| 0| 2| 0| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 0| 4| 0| 0| 0]| [6| 0| 0| 8| 5| 0| 0| 3| 2]| [2| 5| 0| 0| 7| 0| 0| 0| 8]]"
